timestamp,time_min,temp_c,temp_hampel,temp_iqr,temp_zscore,is_outlier_hampel,is_outlier_iqr,is_outlier_zscore,zscore_abs,best_filter_agent_raw_v12,best_filter_agent_v12,best_filter_supervised_v12
2025-01-02 07:00:00,0.0,22.124178538252806,22.124178538252806,22.124178538252806,22.124178538252806,0,0,0,0.18667107057955412,zscore,iqr,iqr
2025-01-02 07:01:00,1.0,21.9654339247072,21.9654339247072,21.9654339247072,21.9654339247072,0,0,0,0.6093826291342272,zscore,iqr,iqr
2025-01-02 07:02:00,2.0,22.16192213452517,22.16192213452517,22.16192213452517,22.16192213452517,0,0,0,0.519729506978713,zscore,iqr,iqr
2025-01-02 07:03:00,3.0,22.380757464102008,22.380757464102008,22.380757464102008,22.380757464102008,0,0,0,1.595191654275219,zscore,iqr,iqr
2025-01-02 07:04:00,4.0,21.941461656319166,21.941461656319166,21.941461656319166,21.941461656319166,0,0,0,0.2545712857959103,zscore,iqr,iqr
2025-01-02 07:05:00,5.0,21.941465760762703,21.941465760762703,21.941465760762703,21.941465760762703,0,0,0,0.22196448000952498,zscore,iqr,iqr
2025-01-02 07:06:00,6.0,22.394803203876847,21.941465760762703,22.394803203876847,22.394803203876847,1,0,0,1.7664795000757214,zscore,iqr,iqr
2025-01-02 07:07:00,7.0,22.191858682288228,22.191858682288228,22.191858682288228,22.191858682288228,0,0,0,0.9016422540728876,zscore,iqr,iqr
2025-01-02 07:08:00,8.0,21.88263140351626,21.88263140351626,21.88263140351626,21.88263140351626,0,0,0,0.3974712030270479,zscore,iqr,iqr
2025-01-02 07:09:00,9.0,22.13564001089649,22.13564001089649,22.13564001089649,22.13564001089649,0,0,0,0.7628977005809842,zscore,iqr,iqr
2025-01-02 07:10:00,10.0,21.88414557679689,21.88414557679689,21.88414557679689,21.88414557679689,0,0,0,0.3786079507632677,zscore,iqr,iqr
2025-01-02 07:11:00,11.0,21.883567561607435,21.883567561607435,21.883567561607435,21.883567561607435,0,0,0,0.3488798367395794,zscore,iqr,iqr
2025-01-02 07:12:00,12.0,22.06049056789151,22.06049056789151,22.06049056789151,22.06049056789151,0,0,0,0.37118751188851296,zscore,iqr,iqr
2025-01-02 07:13:00,13.0,21.52167993883555,21.52167993883555,21.52167993883555,21.52167993883555,0,0,0,1.710504734612498,zscore,iqr,iqr
2025-01-02 07:14:00,14.0,21.568770541871743,21.568770541871743,21.568770541871743,21.568770541871743,0,0,0,1.5427003465288984,zscore,iqr,iqr
2025-01-02 07:15:00,15.0,21.85942811768976,21.85942811768976,21.85942811768976,21.85942811768976,0,0,0,0.28709490684098793,zscore,iqr,iqr
2025-01-02 07:16:00,16.0,21.746792219916397,21.746792219916397,21.746792219916397,21.746792219916397,0,0,0,0.7165195020832263,zscore,iqr,iqr
2025-01-02 07:17:00,17.0,22.078561833148814,22.078561833148814,22.078561833148814,22.078561833148814,0,0,0,0.8406363309146437,zscore,iqr,iqr
2025-01-02 07:18:00,18.0,21.772993981119697,21.772993981119697,21.772993981119697,21.772993981119697,0,0,0,0.5481120523495917,zscore,iqr,iqr
