timestamp,time_min,temp_c,temp_hampel,temp_iqr,temp_zscore,is_outlier_hampel,is_outlier_iqr,is_outlier_zscore,zscore_abs,best_filter_agent_raw_v12,best_filter_agent_v12,best_filter_supervised_v12
2025-01-02 00:00:00,0.0,19.674310819009836,19.674310819009836,19.674310819009836,19.674310819009836,0,0,0,0.7810936254436479,zscore,zscore,N/A
2025-01-02 00:01:00,1.0,20.30793025254457,20.30793025254457,20.30793025254457,20.30793025254457,0,0,0,1.015407757986704,zscore,zscore,N/A
2025-01-02 00:02:00,2.0,20.102346620412344,20.102346620412344,20.102346620412344,20.102346620412344,0,0,0,0.26284242953345055,zscore,zscore,N/A
2025-01-02 00:03:00,3.0,19.57429077696726,19.57429077696726,19.57429077696726,19.57429077696726,0,0,0,1.2137034730705372,zscore,zscore,N/A
2025-01-02 00:04:00,4.0,19.861324737284008,19.861324737284008,19.861324737284008,19.861324737284008,0,0,0,0.4081995654269749,zscore,zscore,N/A
2025-01-02 00:05:00,5.0,20.539060731198266,20.539060731198266,20.539060731198266,20.539060731198266,0,0,0,1.640741657321214,zscore,zscore,N/A
2025-01-02 00:06:00,6.0,19.324350123597824,19.324350123597824,19.324350123597824,19.324350123597824,0,0,0,1.9511791748410812,zscore,zscore,N/A
2025-01-02 00:07:00,7.0,19.93240323776279,19.93240323776279,19.93240323776279,19.93240323776279,0,0,0,0.3921946151153175,zscore,zscore,N/A
2025-01-02 00:08:00,8.0,20.449579871016663,20.449579871016663,20.449579871016663,20.449579871016663,0,0,0,0.8579004551492398,zscore,zscore,N/A
2025-01-02 00:09:00,9.0,19.818497510838608,19.818497510838608,19.818497510838608,19.818497510838608,0,0,0,0.7672228197596598,zscore,zscore,N/A
2025-01-02 00:10:00,10.0,19.883572929244057,19.883572929244057,19.883572929244057,19.883572929244057,0,0,0,0.6420024469786845,zscore,zscore,N/A
2025-01-02 00:11:00,11.0,20.067543566361618,20.067543566361618,20.067543566361618,20.067543566361618,0,0,0,0.2820168802182125,zscore,zscore,N/A
2025-01-02 00:12:00,12.0,20.552088800323173,20.552088800323173,20.552088800323173,20.552088800323173,0,0,0,1.0202433244947544,zscore,zscore,N/A
2025-01-02 00:13:00,13.0,19.92171497612136,19.92171497612136,19.92171497612136,19.92171497612136,0,0,0,0.6485306708281858,zscore,zscore,N/A
2025-01-02 00:14:00,14.0,19.988902491175896,19.988902491175896,19.988902491175896,19.988902491175896,0,0,0,0.530385295398195,zscore,zscore,N/A
2025-01-02 00:15:00,15.0,20.00050087577473,20.00050087577473,20.00050087577473,20.00050087577473,0,0,0,0.5278003378329053,zscore,zscore,N/A
2025-01-02 00:16:00,16.0,20.801291972305886,20.801291972305886,20.801291972305886,20.801291972305886,0,0,0,1.6170639529333886,zscore,zscore,N/A
2025-01-02 00:17:00,17.0,20.804252807082936,20.804252807082936,20.804252807082936,20.804252807082936,0,0,0,1.7604856755325393,zscore,zscore,N/A
2025-01-02 00:18:00,18.0,20.458134360819358,20.458134360819358,20.458134360819358,20.458134360819358,0,0,0,0.6923638572576347,zscore,zscore,N/A
2025-01-02 00:19:00,19.0,20.281472334776865,20.281472334776865,20.281472334776865,20.281472334776865,0,0,0,0.2167728222679899,zscore,zscore,N/A
2025-01-02 00:20:00,20.0,20.395522058264188,20.395522058264188,20.395522058264188,20.395522058264188,0,0,0,0.5327584515971221,zscore,zscore,N/A
2025-01-02 00:21:00,21.0,20.63022284577205,20.63022284577205,20.63022284577205,20.63022284577205,0,0,0,1.208799882376924,zscore,zscore,N/A
