timestamp,temp_c
2025-01-02 00:00:00,19.674310819009833
2025-01-02 00:01:00,20.30793025254457
2025-01-02 00:02:00,20.102346620412344
2025-01-02 00:03:00,19.57429077696726
2025-01-02 00:04:00,19.861324737284008
2025-01-02 00:05:00,20.539060731198266
2025-01-02 00:06:00,19.324350123597824
2025-01-02 00:07:00,19.93240323776279
2025-01-02 00:08:00,20.449579871016663
2025-01-02 00:09:00,19.818497510838608
2025-01-02 00:10:00,19.883572929244057
2025-01-02 00:11:00,20.067543566361618
2025-01-02 00:12:00,20.552088800323173
2025-01-02 00:13:00,19.92171497612136
2025-01-02 00:14:00,19.988902491175896
2025-01-02 00:15:00,20.00050087577473
2025-01-02 00:16:00,20.801291972305886
2025-01-02 00:17:00,20.804252807082936
2025-01-02 00:18:00,20.458134360819354
2025-01-02 00:19:00,20.281472334776865
2025-01-02 00:20:00,20.395522058264188
2025-01-02 00:21:00,20.630222845772046
2025-01-02 00:22:00,19.91094134451973
2025-01-02 00:23:00,20.553124836658785
2025-01-02 00:24:00,19.832892726210602
2025-01-02 00:25:00,20.026408298967905
2025-01-02 00:26:00,20.498537986275903
2025-01-02 00:27:00,19.806470584847887
2025-01-02 00:28:00,20.201718070753696
2025-01-02 00:29:00,19.993871469513753
2025-01-02 00:30:00,20.184366573280922
2025-01-02 00:31:00,19.43012512890923
2025-01-02 00:32:00,24.746886270567174
2025-01-02 00:33:00,20.077022073602983
2025-01-02 00:34:00,20.573857551786798
2025-01-02 00:35:00,20.25215606754277
2025-01-02 00:36:00,20.313722704849507
2025-01-02 00:37:00,20.527951944538337
2025-01-02 00:38:00,20.06623430881864
2025-01-02 00:39:00,20.423787204840238
2025-01-02 00:40:00,20.105686399914177
2025-01-02 00:41:00,19.8375862427115
2025-01-02 00:42:00,20.247201112857766
2025-01-02 00:43:00,20.545189830738984
2025-01-02 00:44:00,20.48319470605303
2025-01-02 00:45:00,20.38663149568861
2025-01-02 00:46:00,21.11644544861571
2025-01-02 00:47:00,20.531157150372987
2025-01-02 00:48:00,20.709444183416725
2025-01-02 00:49:00,21.095798345862278
2025-01-02 00:50:00,20.044653630927833
2025-01-02 00:51:00,20.129758406981516
2025-01-02 00:52:00,20.97301577622461
2025-01-02 00:53:00,20.21898196127251
2025-01-02 00:54:00,20.47579569680281
2025-01-02 00:55:00,20.79616657547965
2025-01-02 00:56:00,20.751055708587284
2025-01-02 00:57:00,21.018772440652317
2025-01-02 00:58:00,20.949453249218923
2025-01-02 00:59:00,20.830021697322778
2025-01-02 01:00:00,20.285825475930885
2025-01-02 01:01:00,20.764521229253916
2025-01-02 01:02:00,20.628758350508576
2025-01-02 01:03:00,20.145001261748014
2025-01-02 01:04:00,20.976464425577053
2025-01-02 01:05:00,20.801828988435556
2025-01-02 01:06:00,20.581677713597173
2025-01-02 01:07:00,20.506464917972856
2025-01-02 01:08:00,20.225253066035236
2025-01-02 01:09:00,20.65294037201873
2025-01-02 01:10:00,20.74194333484224
2025-01-02 01:11:00,20.36038210278304
2025-01-02 01:12:00,20.966695203479752
2025-01-02 01:13:00,20.29716669902259
2025-01-02 01:14:00,19.99767920779745
2025-01-02 01:15:00,20.95479705787413
2025-01-02 01:16:00,20.530126497483682
2025-01-02 01:17:00,20.62157241493167
2025-01-02 01:18:00,20.416358701620027
2025-01-02 01:19:00,20.194044607791433
2025-01-02 01:20:00,21.060611499068603
2025-01-02 01:21:00,20.485573419000907
2025-01-02 01:22:00,21.198700508963316
2025-01-02 01:23:00,20.95077453185865
2025-01-02 01:24:00,20.622308455075363
2025-01-02 01:25:00,20.399105356229345
2025-01-02 01:26:00,20.51326385743246
2025-01-02 01:27:00,20.377357935691123
2025-01-02 01:28:00,21.37534719470828
2025-01-02 01:29:00,20.80662960377381
2025-01-02 01:30:00,21.110428527494168
2025-01-02 01:31:00,20.393216308570572
2025-01-02 01:32:00,20.835772795857647
2025-01-02 01:33:00,21.142846294411108
2025-01-02 01:34:00,20.69699490927059
2025-01-02 01:35:00,21.114827717393997
2025-01-02 01:36:00,20.488102912549873
2025-01-02 01:37:00,20.412396241841382
2025-01-02 01:38:00,20.94320666893592
2025-01-02 01:39:00,20.72356654470309
2025-01-02 01:40:00,21.03785293026295
2025-01-02 01:41:00,20.259771100346782
2025-01-02 01:42:00,21.074701584257745
2025-01-02 01:43:00,21.648381692989627
2025-01-02 01:44:00,20.86935449914871
2025-01-02 01:45:00,20.894820019110956
2025-01-02 01:46:00,20.94626047161122
2025-01-02 01:47:00,20.341604168837332
2025-01-02 01:48:00,21.035824991386185
2025-01-02 01:49:00,20.434124907029126
2025-01-02 01:50:00,20.795193347032928
2025-01-02 01:51:00,21.304089905531345
2025-01-02 01:52:00,20.718378038741758
2025-01-02 01:53:00,21.097014031239905
2025-01-02 01:54:00,21.25813923670613
2025-01-02 01:55:00,21.045599794667574
2025-01-02 01:56:00,20.55833469946429
2025-01-02 01:57:00,20.877499900388486
2025-01-02 01:58:00,21.572670522923417
2025-01-02 01:59:00,20.384919278451175
2025-01-02 02:00:00,20.917264195840147
2025-01-02 02:01:00,20.84191553264462
2025-01-02 02:02:00,21.05130093485055
2025-01-02 02:03:00,21.24705085731027
2025-01-02 02:04:00,21.512683440226724
2025-01-02 02:05:00,20.956476798718295
2025-01-02 02:06:00,21.288699528424946
2025-01-02 02:07:00,21.20234989076329
2025-01-02 02:08:00,21.20214271782795
2025-01-02 02:09:00,20.89805185237328
2025-01-02 02:10:00,20.77540277606088
2025-01-02 02:11:00,20.75193600894978
2025-01-02 02:12:00,20.862346907210316
2025-01-02 02:13:00,21.193092431799695
2025-01-02 02:14:00,21.332158788562612
2025-01-02 02:15:00,21.208181120396272
2025-01-02 02:16:00,20.95369927808277
2025-01-02 02:17:00,21.66740088836988
2025-01-02 02:18:00,21.588472160939126
2025-01-02 02:19:00,21.033793491367554
2025-01-02 02:20:00,20.900123450906392
2025-01-02 02:21:00,21.193354866321858
2025-01-02 02:22:00,21.541595504938186
2025-01-02 02:23:00,21.268328824451103
2025-01-02 02:24:00,21.34253511605796
2025-01-02 02:25:00,21.11899526004448
2025-01-02 02:26:00,21.32652684206335
2025-01-02 02:27:00,21.66001253657816
2025-01-02 02:28:00,21.131729411860782
2025-01-02 02:29:00,21.25358029583815
2025-01-02 02:30:00,21.29366780098233
2025-01-02 02:31:00,21.309552166800213
2025-01-02 02:32:00,20.80775628782995
2025-01-02 02:33:00,20.6751273018575
2025-01-02 02:34:00,20.939132751998688
2025-01-02 02:35:00,21.30222963298862
2025-01-02 02:36:00,21.42479763190064
2025-01-02 02:37:00,21.106208289192942
2025-01-02 02:38:00,21.68533368541572
2025-01-02 02:39:00,21.23592521166331
2025-01-02 02:40:00,21.291670018843465
2025-01-02 02:41:00,21.234058798120127
2025-01-02 02:42:00,18.339104134484366
2025-01-02 02:43:00,21.516861727138526
2025-01-02 02:44:00,21.51181408935471
2025-01-02 02:45:00,21.04916474801726
2025-01-02 02:46:00,21.782339229375033
2025-01-02 02:47:00,21.003255394773593
2025-01-02 02:48:00,21.362029316944902
2025-01-02 02:49:00,21.262414642812633
2025-01-02 02:50:00,21.036482912035773
2025-01-02 02:51:00,21.33506531467373
2025-01-02 02:52:00,21.14175258813728
2025-01-02 02:53:00,21.39223815363553
2025-01-02 02:54:00,21.49763493975332
2025-01-02 02:55:00,21.824604922256523
2025-01-02 02:56:00,21.481532006506217
2025-01-02 02:57:00,21.212213317591914
2025-01-02 02:58:00,21.284332585383822
2025-01-02 02:59:00,21.450022880746307
2025-01-02 03:00:00,21.44225181121174
2025-01-02 03:01:00,21.858247531715097
2025-01-02 03:02:00,21.845106777235447
2025-01-02 03:03:00,21.32492310897663
2025-01-02 03:04:00,21.274086962221446
2025-01-02 03:05:00,20.677611542899154
2025-01-02 03:06:00,21.28607261802791
2025-01-02 03:07:00,21.163324627939517
2025-01-02 03:08:00,21.356260065809895
2025-01-02 03:09:00,21.586120291576403
2025-01-02 03:10:00,21.527712372379945
2025-01-02 03:11:00,21.4714458528594
2025-01-02 03:12:00,21.546164284281343
2025-01-02 03:13:00,21.4542794181541
2025-01-02 03:14:00,21.557017121341048
2025-01-02 03:15:00,20.534363112582163
2025-01-02 03:16:00,21.42863111352032
2025-01-02 03:17:00,21.4818747524522
2025-01-02 03:18:00,21.418433416338086
2025-01-02 03:19:00,21.461081060934177
2025-01-02 03:20:00,21.743081921579975
2025-01-02 03:21:00,21.358252064744672
2025-01-02 03:22:00,22.203459796540578
2025-01-02 03:23:00,21.755274367230996
2025-01-02 03:24:00,21.55239974763978
2025-01-02 03:25:00,21.497770275226493
2025-01-02 03:26:00,21.539259627790187
2025-01-02 03:27:00,21.296041740778296
2025-01-02 03:28:00,21.54746074543604
2025-01-02 03:29:00,21.664984202505803
2025-01-02 03:30:00,21.760569165254438
2025-01-02 03:31:00,21.765910938812546
2025-01-02 03:32:00,21.514807756124803
2025-01-02 03:33:00,21.17768294962554
2025-01-02 03:34:00,21.406982933364404
2025-01-02 03:35:00,22.096547121378684
2025-01-02 03:36:00,21.886851482772876
2025-01-02 03:37:00,21.734033839821276
2025-01-02 03:38:00,21.3998427632846
2025-01-02 03:39:00,21.63437665681549
2025-01-02 03:40:00,21.261603482879238
2025-01-02 03:41:00,21.477712813175508
2025-01-02 03:42:00,21.57469137473847
2025-01-02 03:43:00,21.544687518694815
2025-01-02 03:44:00,21.945055724426886
2025-01-02 03:45:00,21.237321450394454
2025-01-02 03:46:00,21.408141962679792
2025-01-02 03:47:00,21.260165920388854
2025-01-02 03:48:00,21.306135172084492
2025-01-02 03:49:00,21.71929479486278
2025-01-02 03:50:00,21.20665073170889
2025-01-02 03:51:00,21.917616277059235
2025-01-02 03:52:00,21.622051459230526
2025-01-02 03:53:00,21.721340949748917
2025-01-02 03:54:00,21.802053350107347
2025-01-02 03:55:00,21.579573785270416
2025-01-02 03:56:00,22.02407851613024
2025-01-02 03:57:00,21.660510004984616
2025-01-02 03:58:00,21.90147939745477
2025-01-02 03:59:00,21.667937295581616
2025-01-02 04:00:00,21.819313123796356
2025-01-02 04:01:00,21.820296430025675
2025-01-02 04:02:00,21.81570237371646
2025-01-02 04:03:00,21.45269965925932
2025-01-02 04:04:00,21.880002145443022
2025-01-02 04:05:00,21.657766414685135
2025-01-02 04:06:00,21.946780634470905
2025-01-02 04:07:00,21.11603344308708
2025-01-02 04:08:00,21.32636031910137
2025-01-02 04:09:00,21.879008943566593
2025-01-02 04:10:00,22.332899941888012
2025-01-02 04:11:00,22.028551907014844
2025-01-02 04:12:00,21.577277768116744
2025-01-02 04:13:00,21.278342162208887
2025-01-02 04:14:00,22.012674589552535
2025-01-02 04:15:00,21.76957051645249
2025-01-02 04:16:00,21.97479935796665
2025-01-02 04:17:00,21.83598609530841
2025-01-02 04:18:00,21.81406344623587
2025-01-02 04:19:00,22.696497924676688
2025-01-02 04:20:00,21.810776585759626
2025-01-02 04:21:00,21.768512784874183
2025-01-02 04:22:00,21.78348793913188
2025-01-02 04:23:00,21.64846307214188
2025-01-02 04:24:00,22.124130783699794
2025-01-02 04:25:00,21.72449665810449
2025-01-02 04:26:00,22.024902960463624
