timestamp,temp_observed,location,boardid,humidity_avg,light_avg,latitude,longitude,model,scenario_id,scenario_name,seed,dataset_name,temp_clean,is_anomaly,anomaly_type
2014-12-15 04:00:00+00:00,22.9,Docklands Library,509,46.6,97.8,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.9,0,normal
2014-12-15 04:10:00+00:00,22.6,Docklands Library,509,47.3,97.6,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.9,0,normal
2014-12-15 04:20:00+00:00,22.9,Docklands Library,509,46.9,97.0,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.9,0,normal
2014-12-15 04:30:00+00:00,21.9,Docklands Library,509,49.1,96.7,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.9,0,normal
2014-12-15 05:20:00+00:00,22.9,Docklands Library,509,48.1,96.4,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.9,0,normal
2014-12-15 05:45:00+00:00,21.6,Docklands Library,509,52.2,94.2,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.9,0,normal
2014-12-15 06:05:00+00:00,21.3,Docklands Library,509,52.6,94.7,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.9,0,normal
2014-12-15 06:15:00+00:00,22.3,Docklands Library,509,49.6,97.5,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.9,0,normal
2014-12-15 06:25:00+00:00,23.5,Docklands Library,509,46.7,97.7,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.87,0,normal
2014-12-15 06:35:00+00:00,23.9,Docklands Library,509,46.1,97.8,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.816000000000003,0,normal
2014-12-15 06:55:00+00:00,22.9,Docklands Library,509,47.8,95.8,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.772800000000004,0,normal
2014-12-15 07:05:00+00:00,23.2,Docklands Library,509,48.8,97.8,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.738240000000005,0,normal
2014-12-15 07:15:00+00:00,23.9,Docklands Library,509,47.5,97.5,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.680592000000008,0,normal
2014-12-15 07:25:00+00:00,23.5,Docklands Library,509,49.1,95.5,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.60447360000001,0,normal
2014-12-15 07:35:00+00:00,22.6,Docklands Library,509,47.8,94.9,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.50357888000001,1,weak_multivariate_excursion
2014-12-15 07:45:00+00:00,21.0,Docklands Library,509,52.6,97.8,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.38286310400001,1,weak_multivariate_excursion
2014-12-15 07:55:00+00:00,23.5,Docklands Library,509,47.5,97.7,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.226290483200007,1,weak_multivariate_excursion
2014-12-15 08:05:00+00:00,23.9,Docklands Library,509,48.9,97.7,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,22.04103238656001,0,normal
2014-12-15 08:15:00+00:00,23.2,Docklands Library,509,49.2,97.5,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,21.832825909248008,1,weak_multivariate_excursion
2014-12-15 08:25:00+00:00,20.3,Docklands Library,509,52.4,93.5,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,21.52626072739841,1,weak_multivariate_excursion
2014-12-15 08:50:00+00:00,19.0,Docklands Library,509,58.4,89.3,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,21.02100858191873,1,weak_multivariate_excursion
2014-12-15 09:10:00+00:00,18.7,Docklands Library,509,60.4,82.7,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,20.55680686553498,1,weak_multivariate_excursion
2014-12-15 09:20:00+00:00,18.4,Docklands Library,509,61.5,74.2,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,20.125445492427986,1,weak_multivariate_excursion
2014-12-15 09:30:00+00:00,18.4,Docklands Library,509,61.7,67.8,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,19.780356393942387,1,weak_multivariate_excursion
2014-12-15 09:40:00+00:00,18.1,Docklands Library,509,63.0,54.5,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,19.44428511515391,1,weak_multivariate_excursion
2014-12-15 09:50:00+00:00,18.1,Docklands Library,509,62.2,30.1,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,19.17542809212313,1,weak_multivariate_excursion
2014-12-15 10:00:00+00:00,18.1,Docklands Library,509,63.1,10.5,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,18.960342473698507,1,weak_multivariate_excursion
2014-12-15 10:10:00+00:00,18.1,Docklands Library,509,62.5,5.4,-37.8199043,144.9404851,ENV,REAL_509,Real sensor series - Docklands Library - board 509,42,real_sensor_board_509,18.788273978958806,1,weak_multivariate_excursion
