timestamp,time_min,temp_c,temp_hampel,temp_iqr,temp_zscore,is_outlier_hampel,is_outlier_iqr,is_outlier_zscore,zscore_abs,best_filter_agent_raw_v12,best_filter_agent_v12,best_filter_supervised_v12
2025-01-05 08:15:00,0.0,20.231131232227103,20.231131232227103,20.231131232227103,20.231131232227103,0,0,0,0.6572400763913937,zscore,hampel,hampel
2025-01-05 08:16:00,1.0,19.383711972692257,19.383711972692257,19.383711972692257,19.383711972692257,0,0,0,1.3038960213842012,zscore,hampel,hampel
2025-01-05 08:17:00,2.0,19.89840963168956,19.89840963168956,19.89840963168956,19.89840963168956,0,0,0,0.17681085474593075,zscore,hampel,hampel
2025-01-05 08:18:00,3.0,19.613841078638583,19.613841078638583,19.613841078638583,19.613841078638583,0,0,0,0.8238232538374947,zscore,hampel,hampel
2025-01-05 08:19:00,4.0,20.475128596934272,20.475128596934272,20.475128596934272,20.475128596934272,0,0,0,1.0061869771359644,zscore,hampel,hampel
2025-01-05 08:20:00,5.0,20.63576207382697,20.63576207382697,20.63576207382697,20.63576207382697,0,0,0,1.3900304391988512,zscore,hampel,hampel
2025-01-05 08:21:00,6.0,19.279177426744592,19.279177426744592,19.279177426744592,19.279177426744592,0,0,0,1.3655927509828023,zscore,hampel,hampel
2025-01-05 08:22:00,7.0,20.41335148719074,20.41335148719074,20.41335148719074,20.41335148719074,0,0,0,0.9851972374479402,zscore,hampel,hampel
2025-01-05 08:23:00,8.0,19.588351965371142,19.588351965371142,19.588351965371142,19.588351965371142,0,0,0,0.5202647842198594,zscore,hampel,hampel
2025-01-05 08:24:00,9.0,19.87354161364034,19.87354161364034,19.87354161364034,19.87354161364034,0,0,0,0.06650241524185962,zscore,hampel,hampel
2025-01-05 08:25:00,10.0,20.01612711453048,20.01612711453048,20.01612711453048,20.01612711453048,0,0,0,0.26013070465170784,zscore,hampel,hampel
2025-01-05 08:26:00,11.0,20.90830308177773,20.90830308177773,20.90830308177773,20.90830308177773,0,0,0,1.828466244601283,zscore,hampel,hampel
