timestamp,temp_c,lat,lon,anomaly_label
2025-01-02 07:00:00,22.124178538252806,38.7369,-9.1427,0
2025-01-02 07:01:00,21.965433924707202,38.7369,-9.1427,0
2025-01-02 07:02:00,22.161922134525174,38.7369,-9.1427,0
2025-01-02 07:03:00,22.380757464102008,38.7369,-9.1427,0
2025-01-02 07:04:00,21.941461656319166,38.7369,-9.1427,0
2025-01-02 07:05:00,21.941465760762703,38.7369,-9.1427,0
2025-01-02 07:06:00,22.394803203876847,38.7369,-9.1427,0
2025-01-02 07:07:00,22.191858682288228,38.7369,-9.1427,0
2025-01-02 07:08:00,21.88263140351626,38.7369,-9.1427,0
2025-01-02 07:09:00,22.13564001089649,38.7369,-9.1427,0
2025-01-02 07:10:00,21.884145576796886,38.7369,-9.1427,0
2025-01-02 07:11:00,21.883567561607435,38.7369,-9.1427,0
2025-01-02 07:12:00,22.06049056789151,38.7369,-9.1427,0
2025-01-02 07:13:00,21.52167993883555,38.7369,-9.1427,0
2025-01-02 07:14:00,21.568770541871743,38.7369,-9.1427,0
2025-01-02 07:15:00,21.859428117689756,38.7369,-9.1427,0
2025-01-02 07:16:00,21.746792219916394,38.7369,-9.1427,0
2025-01-02 07:17:00,22.078561833148818,38.7369,-9.1427,0
2025-01-02 07:18:00,21.772993981119697,38.7369,-9.1427,0
2025-01-02 07:19:00,21.646924074666178,38.7369,-9.1427,0
2025-01-02 07:20:00,22.36641219223039,38.7369,-9.1427,0
2025-01-02 07:21:00,21.943555924878368,38.7369,-9.1427,0
2025-01-02 07:22:00,22.01688205117198,38.7369,-9.1427,0
2025-01-02 07:23:00,21.643812953446634,38.7369,-9.1427,0
2025-01-02 07:24:00,21.863904318868705,38.7369,-9.1427,0
2025-01-02 07:25:00,22.027730647427468,38.7369,-9.1427,0
2025-01-02 07:26:00,21.712251605644425,38.7369,-9.1427,0
2025-01-02 07:27:00,22.09392450458642,38.7369,-9.1427,0
2025-01-02 07:28:00,21.849840327520297,38.7369,-9.1427,0
