timestamp,temp_c,lat,lon,anomaly_label
2025-01-04 06:30:00,18.322546169863084,38.7372,-9.142999999999999,0
2025-01-04 06:31:00,17.781665900513403,38.7372,-9.142999999999999,0
2025-01-04 06:32:00,18.06677478908682,38.7372,-9.142999999999999,0
2025-01-04 06:33:00,17.79683709383927,38.7372,-9.142999999999999,0
2025-01-04 06:34:00,18.369865496238145,38.7372,-9.142999999999999,0
2025-01-04 06:35:00,18.58551569775274,38.7372,-9.142999999999999,0
2025-01-04 06:36:00,18.324316820348212,38.7372,-9.142999999999999,0
2025-01-04 06:37:00,18.577194020367276,38.7372,-9.142999999999999,0
2025-01-04 06:38:00,18.187398790993104,38.7372,-9.142999999999999,0
2025-01-04 06:39:00,18.518265381346946,38.7372,-9.142999999999999,0
2025-01-04 06:40:00,18.24776378045085,38.7372,-9.142999999999999,0
2025-01-04 06:41:00,17.829127517810416,38.7372,-9.142999999999999,0
2025-01-04 06:42:00,18.35921600015305,38.7372,-9.142999999999999,0
2025-01-04 06:43:00,17.88375754690142,38.7372,-9.142999999999999,0
2025-01-04 06:44:00,19.238790133081693,38.7372,-9.142999999999999,0
2025-01-04 06:45:00,18.190672664827744,38.7372,-9.142999999999999,0
2025-01-04 06:46:00,18.603393026894818,38.7372,-9.142999999999999,0
2025-01-04 06:47:00,18.361376701816315,38.7372,-9.142999999999999,0
2025-01-04 06:48:00,17.893748479181745,38.7372,-9.142999999999999,0
2025-01-04 06:49:00,17.64851789588256,38.7372,-9.142999999999999,0
2025-01-04 06:50:00,18.728141036899963,38.7372,-9.142999999999999,0
2025-01-04 06:51:00,19.068748992766814,38.7372,-9.142999999999999,0
2025-01-04 06:52:00,18.175430905665905,38.7372,-9.142999999999999,0
2025-01-04 06:53:00,17.82687157451445,38.7372,-9.142999999999999,0
2025-01-04 06:54:00,18.379529989560325,38.7372,-9.142999999999999,0
2025-01-04 06:55:00,18.154639003424464,38.7372,-9.142999999999999,0
2025-01-04 06:56:00,18.28908851521626,38.7372,-9.142999999999999,0
2025-01-04 06:57:00,18.81292550478483,38.7372,-9.142999999999999,0
2025-01-04 06:58:00,18.567978420914272,38.7372,-9.142999999999999,0
2025-01-04 06:59:00,18.275568775515858,38.7372,-9.142999999999999,0
2025-01-04 07:00:00,18.86179504783195,38.7372,-9.142999999999999,0
2025-01-04 07:01:00,18.91197567747648,38.7372,-9.142999999999999,0
2025-01-04 07:02:00,18.529039187772955,38.7372,-9.142999999999999,0
2025-01-04 07:03:00,18.737462104672595,38.7372,-9.142999999999999,0
2025-01-04 07:04:00,18.90872194172382,38.7372,-9.142999999999999,0
2025-01-04 07:05:00,18.88897509176513,38.7372,-9.142999999999999,0
2025-01-04 07:06:00,18.752573740189963,38.7372,-9.142999999999999,0
2025-01-04 07:07:00,19.32693316808777,38.7372,-9.142999999999999,0
2025-01-04 07:08:00,19.004312824589373,38.7372,-9.142999999999999,0
2025-01-04 07:09:00,18.60807672985893,38.7372,-9.142999999999999,0
2025-01-04 07:10:00,18.62734958352434,38.7372,-9.142999999999999,0
2025-01-04 07:11:00,18.59860764542082,38.7372,-9.142999999999999,0
2025-01-04 07:12:00,19.091066790448277,38.7372,-9.142999999999999,0
2025-01-04 07:13:00,18.605242103888763,38.7372,-9.142999999999999,0
2025-01-04 07:14:00,18.700246028083345,38.7372,-9.142999999999999,0
2025-01-04 07:15:00,19.309016395634185,38.7372,-9.142999999999999,0
2025-01-04 07:16:00,18.97779475733662,38.7372,-9.142999999999999,0
2025-01-04 07:17:00,19.395617920869217,38.7372,-9.142999999999999,0
2025-01-04 07:18:00,19.25021578885667,38.7372,-9.142999999999999,0
2025-01-04 07:19:00,18.47482995419353,38.7372,-9.142999999999999,0
2025-01-04 07:20:00,18.918868090194614,38.7372,-9.142999999999999,0
2025-01-04 07:21:00,19.36963534424766,38.7372,-9.142999999999999,0
2025-01-04 07:22:00,18.498427612411447,38.7372,-9.142999999999999,0
2025-01-04 07:23:00,19.168528784602678,38.7372,-9.142999999999999,0
2025-01-04 07:24:00,18.997996710415975,38.7372,-9.142999999999999,0
2025-01-04 07:25:00,18.324519496255444,38.7372,-9.142999999999999,0
2025-01-04 07:26:00,19.08673579014087,38.7372,-9.142999999999999,0
2025-01-04 07:27:00,18.71601196053699,38.7372,-9.142999999999999,0
2025-01-04 07:28:00,18.59575232797996,38.7372,-9.142999999999999,0
2025-01-04 07:29:00,19.077966823448545,38.7372,-9.142999999999999,0
2025-01-04 07:30:00,12.271947939813838,38.7372,-9.142999999999999,1
2025-01-04 07:31:00,18.826628393322213,38.7372,-9.142999999999999,0
2025-01-04 07:32:00,20.127344950240108,38.7372,-9.142999999999999,0
2025-01-04 07:33:00,19.377167173848477,38.7372,-9.142999999999999,0
2025-01-04 07:34:00,18.7743808863924,38.7372,-9.142999999999999,0
2025-01-04 07:35:00,19.698157076764858,38.7372,-9.142999999999999,0
2025-01-04 07:36:00,18.748878020607776,38.7372,-9.142999999999999,0
2025-01-04 07:37:00,18.93308481232444,38.7372,-9.142999999999999,0
2025-01-04 07:38:00,18.70355033495714,38.7372,-9.142999999999999,0
2025-01-04 07:39:00,19.273709505489766,38.7372,-9.142999999999999,0
2025-01-04 07:40:00,19.72657284228521,38.7372,-9.142999999999999,0
2025-01-04 07:41:00,18.787017000945273,38.7372,-9.142999999999999,0
2025-01-04 07:42:00,18.369594240200268,38.7372,-9.142999999999999,0
2025-01-04 07:43:00,19.636962069780544,38.7372,-9.142999999999999,0
2025-01-04 07:44:00,19.828550175669502,38.7372,-9.142999999999999,0
2025-01-04 07:45:00,18.41510176559951,38.7372,-9.142999999999999,0
2025-01-04 07:46:00,19.40290796337624,38.7372,-9.142999999999999,0
2025-01-04 07:47:00,19.314887961217714,38.7372,-9.142999999999999,0
2025-01-04 07:48:00,18.914341757729396,38.7372,-9.142999999999999,0
2025-01-04 07:49:00,18.67628141072658,38.7372,-9.142999999999999,0
2025-01-04 07:50:00,19.63506075045701,38.7372,-9.142999999999999,0
2025-01-04 07:51:00,19.3139704220308,38.7372,-9.142999999999999,0
2025-01-04 07:52:00,19.347738703487323,38.7372,-9.142999999999999,0
2025-01-04 07:53:00,19.000530382591684,38.7372,-9.142999999999999,0
2025-01-04 07:54:00,18.93138844223902,38.7372,-9.142999999999999,0
2025-01-04 07:55:00,18.272720736574747,38.7372,-9.142999999999999,0
2025-01-04 07:56:00,19.165701157420763,38.7372,-9.142999999999999,0
2025-01-04 07:57:00,19.834289609637448,38.7372,-9.142999999999999,0
2025-01-04 07:58:00,18.904148862283908,38.7372,-9.142999999999999,0
2025-01-04 07:59:00,18.652421747050514,38.7372,-9.142999999999999,0
2025-01-04 08:00:00,19.436436532111948,38.7372,-9.142999999999999,0
2025-01-04 08:01:00,19.510632662305298,38.7372,-9.142999999999999,0
2025-01-04 08:02:00,19.028316028699525,38.7372,-9.142999999999999,0
2025-01-04 08:03:00,19.12289921119513,38.7372,-9.142999999999999,0
2025-01-04 08:04:00,19.367342828550903,38.7372,-9.142999999999999,0
2025-01-04 08:05:00,19.198589670315396,38.7372,-9.142999999999999,0
2025-01-04 08:06:00,19.65954177486026,38.7372,-9.142999999999999,0
2025-01-04 08:07:00,20.232721899219023,38.7372,-9.142999999999999,0
2025-01-04 08:08:00,18.572150182465236,38.7372,-9.142999999999999,0
2025-01-04 08:09:00,19.745366084259743,38.7372,-9.142999999999999,0
2025-01-04 08:10:00,19.292875938009743,38.7372,-9.142999999999999,0
2025-01-04 08:11:00,19.803022084225795,38.7372,-9.142999999999999,0
2025-01-04 08:12:00,19.534116937708745,38.7372,-9.142999999999999,0
2025-01-04 08:13:00,19.265137182743448,38.7372,-9.142999999999999,0
2025-01-04 08:14:00,19.540651668866033,38.7372,-9.142999999999999,0
2025-01-04 08:15:00,19.07461900863741,38.7372,-9.142999999999999,0
2025-01-04 08:16:00,18.917873127290264,38.7372,-9.142999999999999,0
2025-01-04 08:17:00,19.546927613106604,38.7372,-9.142999999999999,0
2025-01-04 08:18:00,18.87951880295809,38.7372,-9.142999999999999,0
2025-01-04 08:19:00,19.468549146992736,38.7372,-9.142999999999999,0
2025-01-04 08:20:00,19.217934264243144,38.7372,-9.142999999999999,0
2025-01-04 08:21:00,18.267582076668738,38.7372,-9.142999999999999,0
2025-01-04 08:22:00,18.96302095204451,38.7372,-9.142999999999999,0
2025-01-04 08:23:00,19.31981950767925,38.7372,-9.142999999999999,0
2025-01-04 08:24:00,19.01629288574472,38.7372,-9.142999999999999,0
2025-01-04 08:25:00,18.152511481604016,38.7372,-9.142999999999999,0
2025-01-04 08:26:00,19.691721540965077,38.7372,-9.142999999999999,0
2025-01-04 08:27:00,19.223098502226936,38.7372,-9.142999999999999,0
2025-01-04 08:28:00,19.32448496160396,38.7372,-9.142999999999999,0
2025-01-04 08:29:00,18.94903736413198,38.7372,-9.142999999999999,0
2025-01-04 08:30:00,19.342024242193343,38.7372,-9.142999999999999,0
2025-01-04 08:31:00,19.854163173203037,38.7372,-9.142999999999999,0
2025-01-04 08:32:00,18.816743218803843,38.7372,-9.142999999999999,0
2025-01-04 08:33:00,19.76784977761388,38.7372,-9.142999999999999,0
2025-01-04 08:34:00,19.250482123597713,38.7372,-9.142999999999999,0
2025-01-04 08:35:00,18.733039343306586,38.7372,-9.142999999999999,0
2025-01-04 08:36:00,19.955273502392327,38.7372,-9.142999999999999,0
2025-01-04 08:37:00,19.21623181315162,38.7372,-9.142999999999999,0
2025-01-04 08:38:00,19.319184212699213,38.7372,-9.142999999999999,0
2025-01-04 08:39:00,18.92963246855033,38.7372,-9.142999999999999,0
2025-01-04 08:40:00,18.70739181810297,38.7372,-9.142999999999999,0
2025-01-04 08:41:00,19.08137068610695,38.7372,-9.142999999999999,0
2025-01-04 08:42:00,19.63493276205328,38.7372,-9.142999999999999,0
2025-01-04 08:43:00,18.866369509531083,38.7372,-9.142999999999999,0
2025-01-04 08:44:00,18.967208756942636,38.7372,-9.142999999999999,0
2025-01-04 08:45:00,19.547911580334837,38.7372,-9.142999999999999,0
2025-01-04 08:46:00,18.832521034718294,38.7372,-9.142999999999999,0
