timestamp,temp_observed,location,boardid,humidity_avg,light_avg,latitude,longitude,model,scenario_id,scenario_name,seed,dataset_name,temp_clean,is_anomaly,anomaly_type
2014-12-15 01:45:00+00:00,22.9,Fitzroy Gardens,501,43.1,97.4,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,25.8,0,normal
2014-12-15 02:00:00+00:00,23.5,Fitzroy Gardens,501,43.7,97.4,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,25.34,1,weak_multivariate_excursion
2014-12-16 03:15:00+00:00,31.0,Fitzroy Gardens,501,10.8,94.8,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,24.972,1,weak_multivariate_excursion
2014-12-16 03:40:00+00:00,31.3,Fitzroy Gardens,501,12.0,96.0,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,24.6776,1,weak_multivariate_excursion
2014-12-16 04:40:00+00:00,30.3,Fitzroy Gardens,501,11.4,95.5,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,24.382080000000002,1,weak_multivariate_excursion
2014-12-16 04:50:00+00:00,29.4,Fitzroy Gardens,501,11.4,95.1,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,24.085664,1,weak_multivariate_excursion
2014-12-16 05:00:00+00:00,29.0,Fitzroy Gardens,501,10.8,93.2,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,23.818531200000002,1,weak_multivariate_excursion
2014-12-16 05:10:00+00:00,29.0,Fitzroy Gardens,501,10.5,93.9,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,23.57482496,1,weak_multivariate_excursion
2014-12-16 05:20:00+00:00,28.1,Fitzroy Gardens,501,15.2,93.6,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,23.279859968000004,1,weak_multivariate_excursion
2014-12-16 05:30:00+00:00,28.1,Fitzroy Gardens,501,11.4,91.8,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,22.943887974400003,1,weak_multivariate_excursion
2014-12-16 05:40:00+00:00,23.5,Fitzroy Gardens,501,28.4,92.5,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,22.675110379520003,1,weak_multivariate_excursion
2014-12-16 05:50:00+00:00,21.6,Fitzroy Gardens,501,37.6,94.3,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,22.460088303616004,1,weak_multivariate_excursion
2014-12-16 06:00:00+00:00,22.6,Fitzroy Gardens,501,37.3,95.5,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,22.258070642892804,0,normal
2014-12-16 06:10:00+00:00,21.0,Fitzroy Gardens,501,39.5,95.4,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,22.066456514314247,0,normal
2014-12-16 06:20:00+00:00,20.3,Fitzroy Gardens,501,41.2,94.2,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,21.8831652114514,0,normal
2014-12-16 06:30:00+00:00,19.7,Fitzroy Gardens,501,41.7,94.5,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,21.706532169161118,0,normal
2014-12-16 06:40:00+00:00,20.3,Fitzroy Gardens,501,37.7,95.5,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,21.565225735328895,0,normal
2014-12-16 06:55:00+00:00,21.3,Fitzroy Gardens,501,32.5,98.0,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,21.372180588263117,0,normal
2014-12-16 07:05:00+00:00,21.6,Fitzroy Gardens,501,32.4,97.9,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,21.157744470610496,0,normal
2014-12-16 07:15:00+00:00,20.6,Fitzroy Gardens,501,35.8,97.9,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,20.9861955764884,0,normal
2014-12-16 07:25:00+00:00,21.0,Fitzroy Gardens,501,35.4,98.0,-37.8148084,144.980999,ENV,REAL_501,Real sensor series - Fitzroy Gardens - board 501,42,real_sensor_board_501,20.72895646119072,1,weak_multivariate_excursion
