timestamp,time_min,temp_c,temp_hampel,temp_iqr,temp_zscore,is_outlier_hampel,is_outlier_iqr,is_outlier_zscore,zscore_abs,best_filter_agent_raw_v12,best_filter_agent_v12,best_filter_supervised_v12
2025-01-03 09:00:00,0.0,25.084531748146723,25.084531748146723,25.084531748146723,25.084531748146723,0,0,0,0.8339218249605655,zscore,iqr,iqr
2025-01-03 09:01:00,1.0,23.938936380662287,23.938936380662287,23.938936380662287,23.938936380662287,0,0,0,1.0935371504243758,zscore,iqr,iqr
2025-01-03 09:02:00,2.0,25.193900628510868,25.193900628510868,25.193900628510868,25.193900628510868,0,0,0,0.5093852600071159,zscore,iqr,iqr
2025-01-03 09:03:00,3.0,24.9114384482208,24.9114384482208,24.9114384482208,24.9114384482208,0,0,0,0.150004485394236,zscore,iqr,iqr
2025-01-03 09:04:00,4.0,24.720378098879056,24.720378098879056,24.720378098879056,24.720378098879056,0,0,0,0.09970042890907124,zscore,iqr,iqr
2025-01-03 09:05:00,5.0,24.04317815963992,24.04317815963992,24.04317815963992,24.04317815963992,0,0,0,1.1197152330619542,zscore,iqr,iqr
2025-01-03 09:06:00,6.0,25.30816006394183,25.30816006394183,25.30816006394183,25.30816006394183,0,0,0,0.7501895982799764,zscore,iqr,iqr
2025-01-03 09:07:00,7.0,24.680379496202853,24.680379496202853,24.680379496202853,24.680379496202853,0,0,0,0.20618722681794285,zscore,iqr,iqr
2025-01-03 09:08:00,8.0,24.298049898573822,24.298049898573822,24.298049898573822,24.298049898573822,0,0,0,0.831639294047452,zscore,iqr,iqr
2025-01-03 09:09:00,9.0,23.27664267203101,23.27664267203101,24.94746475259521,23.27664267203101,0,1,0,2.3916599317975766,zscore,iqr,iqr
2025-01-03 09:10:00,10.0,24.98349105696962,24.98349105696962,24.98349105696962,24.98349105696962,0,0,0,0.12902394832594563,zscore,iqr,iqr
2025-01-03 09:11:00,11.0,26.063350958001845,26.063350958001845,26.063350958001845,26.063350958001845,0,0,0,1.7814024708666822,zscore,iqr,iqr
2025-01-03 09:12:00,12.0,25.996755528728723,25.996755528728723,25.996755528728723,25.996755528728723,0,0,0,1.7129628720298322,zscore,iqr,iqr
2025-01-03 09:13:00,13.0,24.72574224604824,24.72574224604824,24.72574224604824,24.72574224604824,0,0,0,0.24454481222537697,zscore,iqr,iqr
2025-01-03 09:14:00,14.0,24.63867276378293,24.63867276378293,24.63867276378293,24.63867276378293,0,0,0,0.37818937098645355,zscore,iqr,iqr
2025-01-03 09:15:00,15.0,25.281264553645013,25.281264553645013,25.281264553645013,25.281264553645013,0,0,0,0.5939501819632717,zscore,iqr,iqr
2025-01-03 09:16:00,16.0,24.400968736487027,24.400968736487027,24.400968736487027,24.400968736487027,0,0,0,0.9224060693458521,zscore,iqr,iqr
2025-01-03 09:17:00,17.0,25.18107513989168,25.18107513989168,25.18107513989168,25.18107513989168,0,0,0,0.39186021835539064,zscore,iqr,iqr
2025-01-03 09:18:00,18.0,25.459648167030814,25.459648167030814,25.459648167030814,25.459648167030814,0,0,0,0.7122058137793229,zscore,iqr,iqr
2025-01-03 09:19:00,19.0,25.736159934330583,25.736159934330583,25.736159934330583,25.736159934330583,0,0,0,1.1264102383951766,zscore,iqr,iqr
2025-01-03 09:20:00,20.0,24.93990755411203,24.93990755411203,24.93990755411203,24.93990755411203,0,0,0,0.3215287432678997,zscore,iqr,iqr
2025-01-03 09:21:00,21.0,24.87779574989382,24.87779574989382,24.87779574989382,24.87779574989382,0,0,0,0.3939292291017403,zscore,iqr,iqr
2025-01-03 09:22:00,22.0,24.473210447946062,24.473210447946062,24.473210447946062,24.473210447946062,0,0,0,0.8651269877754133,zscore,iqr,iqr
2025-01-03 09:23:00,23.0,24.503871787576085,24.503871787576085,24.503871787576085,24.503871787576085,0,0,0,0.8193282466720798,zscore,iqr,iqr
2025-01-03 09:24:00,24.0,24.86411266485909,24.86411266485909,24.86411266485909,24.86411266485909,0,0,0,0.2019881080983962,zscore,iqr,iqr
2025-01-03 09:25:00,25.0,25.220419304089702,25.220419304089702,25.220419304089702,25.220419304089702,0,0,0,0.4453455822659761,zscore,iqr,iqr
2025-01-03 09:26:00,26.0,25.54815077573995,25.54815077573995,25.54815077573995,25.54815077573995,0,0,0,1.0874937539130944,zscore,iqr,iqr
2025-01-03 09:27:00,27.0,24.51809262959179,24.51809262959179,24.51809262959179,24.51809262959179,0,0,0,0.9541274434204706,zscore,iqr,iqr
2025-01-03 09:28:00,28.0,25.895613141375712,25.895613141375712,25.895613141375712,25.895613141375712,0,0,0,1.681766149737073,zscore,iqr,iqr
2025-01-03 09:29:00,29.0,24.837325839374454,24.837325839374454,24.837325839374454,24.837325839374454,0,0,0,0.1578113260312111,zscore,iqr,iqr
2025-01-03 09:30:00,30.0,24.98717962339094,24.98717962339094,24.98717962339094,24.98717962339094,0,0,0,0.14271678057462991,zscore,iqr,iqr
2025-01-03 09:31:00,31.0,24.551672992511307,24.551672992511307,24.551672992511307,24.551672992511307,0,0,0,0.5941293645129253,zscore,iqr,iqr
2025-01-03 09:32:00,32.0,23.54545584383624,23.54545584383624,23.54545584383624,23.54545584383624,0,0,0,2.433830237195118,zscore,iqr,iqr
2025-01-03 09:33:00,33.0,25.530427237816628,25.530427237816628,25.530427237816628,25.530427237816628,0,0,0,1.1489743189769834,zscore,iqr,iqr
2025-01-03 09:34:00,34.0,25.44210633825546,25.44210633825546,25.44210633825546,25.44210633825546,0,0,0,0.9286464756850168,zscore,iqr,iqr
2025-01-03 09:35:00,35.0,24.83120346572907,24.83120346572907,24.83120346572907,24.83120346572907,0,0,0,0.15895785213784952,zscore,iqr,iqr
2025-01-03 09:36:00,36.0,25.040194430334925,25.040194430334925,25.040194430334925,25.040194430334925,0,0,0,0.2961092716567965,zscore,iqr,iqr
2025-01-03 09:37:00,37.0,25.30956353062246,25.30956353062246,25.30956353062246,25.30956353062246,0,0,0,0.7272422288344055,zscore,iqr,iqr
2025-01-03 09:38:00,38.0,24.062472485868074,24.062472485868074,24.062472485868074,24.062472485868074,0,0,0,1.3503167326346743,zscore,iqr,iqr
