timestamp,temp_observed,location,boardid,humidity_avg,light_avg,latitude,longitude,model,scenario_id,scenario_name,seed,dataset_name,temp_clean,is_anomaly,anomaly_type
2014-12-15 04:00:00+00:00,24.2,Docklands Library,510,43.4,97.6,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.6,0,normal
2014-12-15 04:10:00+00:00,24.5,Docklands Library,510,42.6,98.2,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.6,1,weak_multivariate_excursion
2014-12-17 03:45:00+00:00,21.0,Docklands Library,510,31.9,89.5,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.64,1,weak_multivariate_excursion
2014-12-17 03:55:00+00:00,20.6,Docklands Library,510,32.2,89.3,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.712,1,weak_multivariate_excursion
2014-12-17 04:05:00+00:00,20.6,Docklands Library,510,32.5,89.6,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.7696,0,normal
2014-12-17 04:15:00+00:00,20.3,Docklands Library,510,32.4,90.1,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.81568,0,normal
2014-12-17 04:25:00+00:00,20.3,Docklands Library,510,32.2,89.9,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.852544,0,normal
2014-12-17 04:35:00+00:00,20.3,Docklands Library,510,32.8,89.9,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.8820352,0,normal
2014-12-17 04:45:00+00:00,20.3,Docklands Library,510,33.2,90.2,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.90562816,0,normal
2014-12-17 04:55:00+00:00,20.3,Docklands Library,510,33.2,90.0,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.924502527999998,0,normal
2014-12-17 05:05:00+00:00,20.3,Docklands Library,510,32.8,90.2,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.9396020224,0,normal
2014-12-17 05:15:00+00:00,20.6,Docklands Library,510,33.0,85.4,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.95168161792,0,normal
2014-12-17 05:25:00+00:00,21.0,Docklands Library,510,32.5,90.4,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,20.991345294336,0,normal
2014-12-17 05:40:00+00:00,21.0,Docklands Library,510,32.8,89.7,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.0530762354688,0,normal
2014-12-17 05:50:00+00:00,21.0,Docklands Library,510,32.8,89.3,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.072460988375042,0,normal
2014-12-17 06:00:00+00:00,21.3,Docklands Library,510,32.4,89.9,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.057968790700034,0,normal
2014-12-17 06:10:00+00:00,21.3,Docklands Library,510,32.2,89.2,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.04637503256003,0,normal
2014-12-17 06:20:00+00:00,21.3,Docklands Library,510,31.9,89.1,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.037100026048023,0,normal
2014-12-17 06:30:00+00:00,21.6,Docklands Library,510,32.5,88.6,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.02968002083842,0,normal
2014-12-17 06:50:00+00:00,21.3,Docklands Library,510,33.0,88.6,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.023744016670737,0,normal
2014-12-17 07:00:00+00:00,21.3,Docklands Library,510,33.9,88.3,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.018995213336588,0,normal
2014-12-17 07:10:00+00:00,20.6,Docklands Library,510,35.1,98.0,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.01519617066927,1,weak_multivariate_excursion
2014-12-17 07:20:00+00:00,26.1,Docklands Library,510,34.1,98.1,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.012156936535415,1,weak_multivariate_excursion
2014-12-17 07:30:00+00:00,25.5,Docklands Library,510,34.3,98.0,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.00972554922833,1,weak_multivariate_excursion
2014-12-17 07:40:00+00:00,25.2,Docklands Library,510,35.1,98.1,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.007780439382664,0,normal
2014-12-17 07:50:00+00:00,24.2,Docklands Library,510,35.2,98.0,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.00622435150613,0,normal
2014-12-17 08:00:00+00:00,23.9,Docklands Library,510,35.2,97.9,-37.8197121,144.9413253,ENV,REAL_510,Real sensor series - Docklands Library - board 510,42,real_sensor_board_510,21.004979481204906,0,normal
